Lat,Lon,Alt (m)
57.90967736,-105.0854618,539
57.90967736,-104.1871465,454
57.90967736,-103.2888312,409
57.90967736,-102.3905159,348
57.90967736,-101.4922007,354
57.90967736,-100.5938854,400
57.90967736,-99.69557009,370
57.90967736,-98.7972548,283
57.90967736,-97.89893952,319
57.90967736,-97.00062424,291
57.90967736,-96.10230895,248
57.90967736,-95.20399367,191
57.90967736,-94.30567838,80
57.90967736,-93.4073631,38
57.90967736,-76.3393727,210
57.90967736,-75.44105742,198
57.90967736,-74.54274213,270
57.90967736,-73.64442685,246
57.90967736,-72.74611156,292
57.90967736,-71.84779628,246
57.90967736,-70.949481,282
57.90967736,-70.05116571,196
57.90967736,-69.15285043,176
57.90967736,-68.25453514,70
57.90967736,-67.35621986,172
57.90967736,-66.45790458,246
57.90967736,-65.55958929,375
57.90967736,-64.66127401,593
57.90967736,-63.76295872,570
57.90967736,-62.86464344,314
57.90967736,-61.96632816,700
57.42926439,-132.0349203,708
57.42926439,-131.136605,910
57.42926439,-130.2382897,765
57.42926439,-129.3399745,1964
57.42926439,-128.4416592,1721
57.42926439,-127.5433439,1201
57.42926439,-126.6450286,2336
57.42926439,-125.7467133,1343
57.42926439,-124.848398,1841
57.42926439,-123.9500828,2134
57.42926439,-123.0517675,1167
57.42926439,-122.1534522,954
57.42926439,-121.2551369,808
57.42926439,-120.3568216,928
57.42926439,-119.4585063,765
57.42926439,-118.5601911,869
57.42926439,-117.6618758,711
57.42926439,-116.7635605,426
57.42926439,-115.8652452,754
57.42926439,-114.9669299,478
57.42926439,-114.0686146,648
57.42926439,-113.1702994,697
57.42926439,-112.2719841,747
57.42926439,-111.3736688,331
57.42926439,-110.4753535,487
57.42926439,-109.5770382,561
57.42926439,-108.6787229,511
57.42926439,-107.7804076,520
57.42926439,-106.8820924,485
57.42926439,-105.9837771,548
57.42926439,-105.0854618,487
57.42926439,-104.1871465,445
57.42926439,-103.2888312,384
57.42926439,-102.3905159,336
57.42926439,-101.4922007,363
57.42926439,-100.5938854,360
57.42926439,-99.69557009,343
57.42926439,-98.7972548,294
57.42926439,-97.89893952,269
57.42926439,-97.00062424,261
57.42926439,-96.10230895,189
57.42926439,-95.20399367,202
57.42926439,-94.30567838,125
57.42926439,-93.4073631,62
57.42926439,-92.50904782,10
57.42926439,-76.3393727,238
57.42926439,-75.44105742,263
57.42926439,-74.54274213,175
57.42926439,-73.64442685,311
57.42926439,-72.74611156,330
57.42926439,-71.84779628,371
57.42926439,-70.949481,172
57.42926439,-70.05116571,259
57.42926439,-69.15285043,244
57.42926439,-68.25453514,157
57.42926439,-67.35621986,87
57.42926439,-66.45790458,284
57.42926439,-65.55958929,445
57.42926439,-64.66127401,587
57.42926439,-63.76295872,597
57.42926439,-62.86464344,415
57.42926439,-61.96632816,30
56.94246184,-132.0349203,1147
56.94246184,-131.136605,1840
56.94246184,-130.2382897,538
56.94246184,-129.3399745,1163
56.94246184,-128.4416592,1240
56.94246184,-127.5433439,2023
56.94246184,-126.6450286,1393
56.94246184,-125.7467133,1608
56.94246184,-124.848398,1643
56.94246184,-123.9500828,1730
56.94246184,-123.0517675,1644
56.94246184,-122.1534522,952
56.94246184,-121.2551369,781
56.94246184,-120.3568216,732
56.94246184,-119.4585063,996
56.94246184,-118.5601911,715
56.94246184,-117.6618758,493
56.94246184,-116.7635605,643
56.94246184,-115.8652452,792
56.94246184,-114.9669299,512
56.94246184,-114.0686146,550
56.94246184,-113.1702994,524
56.94246184,-112.2719841,475
56.94246184,-111.3736688,343
56.94246184,-110.4753535,537
56.94246184,-109.5770382,570
56.94246184,-108.6787229,438
56.94246184,-107.7804076,482
56.94246184,-106.8820924,521
56.94246184,-105.9837771,551
56.94246184,-105.0854618,537
56.94246184,-104.1871465,426
56.94246184,-103.2888312,356
56.94246184,-102.3905159,336
56.94246184,-101.4922007,387
56.94246184,-100.5938854,331
56.94246184,-99.69557009,281
56.94246184,-98.7972548,256
56.94246184,-97.89893952,245
56.94246184,-97.00062424,257
56.94246184,-96.10230895,211
56.94246184,-95.20399367,222
56.94246184,-94.30567838,167
56.94246184,-93.4073631,61
56.94246184,-92.50904782,18
56.94246184,-91.61073253,42
56.94246184,-90.71241725,50
56.94246184,-89.81410196,5
56.94246184,-76.3393727,200
56.94246184,-75.44105742,201
56.94246184,-74.54274213,260
56.94246184,-73.64442685,313
56.94246184,-72.74611156,323
56.94246184,-71.84779628,391
56.94246184,-70.949481,363
56.94246184,-70.05116571,317
56.94246184,-69.15285043,273
56.94246184,-68.25453514,153
56.94246184,-67.35621986,272
56.94246184,-66.45790458,273
56.94246184,-65.55958929,436
56.94246184,-64.66127401,497
56.94246184,-63.76295872,569
56.94246184,-62.86464344,681
56.94246184,-61.96632816,143
56.44922033,-131.136605,1277
56.44922033,-130.2382897,1812
56.44922033,-129.3399745,650
56.44922033,-128.4416592,813
56.44922033,-127.5433439,713
56.44922033,-126.6450286,1363
56.44922033,-125.7467133,1100
56.44922033,-124.848398,1340
56.44922033,-123.9500828,749
56.44922033,-123.0517675,1189
56.44922033,-122.1534522,712
56.44922033,-121.2551369,698
56.44922033,-120.3568216,768
56.44922033,-119.4585063,644
56.44922033,-118.5601911,710
56.44922033,-117.6618758,640
56.44922033,-116.7635605,606
56.44922033,-115.8652452,602
56.44922033,-114.9669299,647
56.44922033,-114.0686146,720
56.44922033,-113.1702994,600
56.44922033,-112.2719841,489
56.44922033,-111.3736688,468
56.44922033,-110.4753535,478
56.44922033,-109.5770382,450
56.44922033,-108.6787229,430
56.44922033,-107.7804076,473
56.44922033,-106.8820924,477
56.44922033,-105.9837771,563
56.44922033,-105.0854618,536
56.44922033,-104.1871465,402
56.44922033,-103.2888312,352
56.44922033,-102.3905159,381
56.44922033,-101.4922007,386
56.44922033,-100.5938854,313
56.44922033,-99.69557009,297
56.44922033,-98.7972548,313
56.44922033,-97.89893952,283
56.44922033,-97.00062424,243
56.44922033,-96.10230895,189
56.44922033,-95.20399367,139
56.44922033,-94.30567838,106
56.44922033,-93.4073631,95
56.44922033,-92.50904782,95
56.44922033,-91.61073253,103
56.44922033,-90.71241725,88
56.44922033,-89.81410196,81
56.44922033,-88.91578668,53
56.44922033,-88.01747139,5
56.44922033,-76.3393727,10
56.44922033,-75.44105742,216
56.44922033,-74.54274213,270
56.44922033,-73.64442685,259
56.44922033,-72.74611156,316
56.44922033,-71.84779628,336
56.44922033,-70.949481,291
56.44922033,-70.05116571,332
56.44922033,-69.15285043,77
56.44922033,-68.25453514,413
56.44922033,-67.35621986,348
56.44922033,-66.45790458,382
56.44922033,-65.55958929,436
56.44922033,-64.66127401,521
56.44922033,-63.76295872,429
56.44922033,-62.86464344,398
55.94949174,-129.3399745,469
55.94949174,-128.4416592,987
55.94949174,-127.5433439,1389
55.94949174,-126.6450286,772
55.94949174,-125.7467133,1552
55.94949174,-124.848398,1880
55.94949174,-123.9500828,672
55.94949174,-123.0517675,1121
55.94949174,-122.1534522,514
55.94949174,-121.2551369,477
55.94949174,-120.3568216,767
55.94949174,-119.4585063,772
55.94949174,-118.5601911,572
55.94949174,-117.6618758,581
55.94949174,-116.7635605,692
55.94949174,-115.8652452,702
55.94949174,-114.9669299,660
55.94949174,-114.0686146,578
55.94949174,-113.1702994,585
55.94949174,-112.2719841,581
55.94949174,-111.3736688,698
55.94949174,-110.4753535,515
55.94949174,-109.5770382,572
55.94949174,-108.6787229,421
55.94949174,-107.7804076,444
55.94949174,-106.8820924,400
55.94949174,-105.9837771,485
55.94949174,-105.0854618,441
55.94949174,-104.1871465,418
55.94949174,-103.2888312,378
55.94949174,-102.3905159,343
55.94949174,-101.4922007,329
55.94949174,-100.5938854,280
55.94949174,-99.69557009,316
55.94949174,-98.7972548,267
55.94949174,-97.89893952,213
55.94949174,-97.00062424,192
55.94949174,-96.10230895,196
55.94949174,-95.20399367,170
55.94949174,-94.30567838,171
55.94949174,-93.4073631,102
55.94949174,-92.50904782,99
55.94949174,-91.61073253,160
55.94949174,-90.71241725,153
55.94949174,-89.81410196,145
55.94949174,-88.91578668,113
55.94949174,-88.01747139,31
55.94949174,-79.93263384,15
55.94949174,-79.03431855,28
55.94949174,-76.3393727,262
55.94949174,-75.44105742,307
55.94949174,-74.54274213,304
55.94949174,-73.64442685,358
55.94949174,-72.74611156,369
55.94949174,-71.84779628,360
55.94949174,-70.949481,401
55.94949174,-70.05116571,495
55.94949174,-69.15285043,431
55.94949174,-68.25453514,363
55.94949174,-67.35621986,369
55.94949174,-66.45790458,398
55.94949174,-65.55958929,432
55.94949174,-64.66127401,350
55.94949174,-63.76295872,491
55.94949174,-62.86464344,379
55.94949174,-61.96632816,99
55.44322926,-129.3399745,781
55.44322926,-128.4416592,1420
55.44322926,-127.5433439,1317
55.44322926,-126.6450286,809
55.44322926,-125.7467133,1389
55.44322926,-124.848398,1438
55.44322926,-123.9500828,1365
55.44322926,-123.0517675,1185
55.44322926,-122.1534522,1481
55.44322926,-121.2551369,1206
55.44322926,-120.3568216,727
55.44322926,-119.4585063,759
55.44322926,-118.5601911,846
55.44322926,-117.6618758,705
55.44322926,-116.7635605,605
55.44322926,-115.8652452,577
55.44322926,-114.9669299,577
55.44322926,-114.0686146,703
55.44322926,-113.1702994,672
55.44322926,-112.2719841,699
55.44322926,-111.3736688,659
55.44322926,-110.4753535,595
55.44322926,-109.5770382,652
55.44322926,-108.6787229,454
55.44322926,-107.7804076,420
55.44322926,-106.8820924,433
55.44322926,-105.9837771,389
55.44322926,-105.0854618,391
55.44322926,-104.1871465,390
55.44322926,-103.2888312,374
55.44322926,-102.3905159,313
55.44322926,-101.4922007,294
55.44322926,-100.5938854,303
55.44322926,-99.69557009,274
55.44322926,-98.7972548,250
55.44322926,-97.89893952,200
55.44322926,-97.00062424,198
55.44322926,-96.10230895,205
55.44322926,-95.20399367,190
55.44322926,-94.30567838,169
55.44322926,-93.4073631,160
55.44322926,-92.50904782,120
55.44322926,-91.61073253,117
55.44322926,-90.71241725,116
55.44322926,-89.81410196,118
55.44322926,-88.91578668,142
55.44322926,-88.01747139,90
55.44322926,-87.11915611,93
55.44322926,-86.22084083,50
55.44322926,-77.23768799,205
55.44322926,-76.3393727,267
55.44322926,-75.44105742,287
55.44322926,-74.54274213,339
55.44322926,-73.64442685,342
55.44322926,-72.74611156,436
55.44322926,-71.84779628,461
55.44322926,-70.949481,460
55.44322926,-70.05116571,453
55.44322926,-69.15285043,487
55.44322926,-68.25453514,505
55.44322926,-67.35621986,423
55.44322926,-66.45790458,552
55.44322926,-65.55958929,528
55.44322926,-64.66127401,439
55.44322926,-63.76295872,546
55.44322926,-62.86464344,463
55.44322926,-61.96632816,476
55.44322926,-61.06801287,57
54.93038752,-130.2382897,490
54.93038752,-129.3399745,1590
54.93038752,-128.4416592,631
54.93038752,-127.5433439,696
54.93038752,-126.6450286,970
54.93038752,-125.7467133,1043
54.93038752,-124.848398,897
54.93038752,-123.9500828,1241
54.93038752,-123.0517675,751
54.93038752,-122.1534522,1109
54.93038752,-121.2551369,1001
54.93038752,-120.3568216,1008
54.93038752,-119.4585063,679
54.93038752,-118.5601911,548
54.93038752,-117.6618758,728
54.93038752,-116.7635605,876
54.93038752,-115.8652452,1121
54.93038752,-114.9669299,878
54.93038752,-114.0686146,668
54.93038752,-113.1702994,611
54.93038752,-112.2719841,543
54.93038752,-111.3736688,815
54.93038752,-110.4753535,724
54.93038752,-109.5770382,596
54.93038752,-108.6787229,641
54.93038752,-107.7804076,442
54.93038752,-106.8820924,481
54.93038752,-105.9837771,443
54.93038752,-105.0854618,357
54.93038752,-104.1871465,377
54.93038752,-103.2888312,325
54.93038752,-102.3905159,346
54.93038752,-101.4922007,351
54.93038752,-100.5938854,321
54.93038752,-99.69557009,271
54.93038752,-98.7972548,229
54.93038752,-97.89893952,190
54.93038752,-97.00062424,208
54.93038752,-96.10230895,230
54.93038752,-95.20399367,193
54.93038752,-94.30567838,190
54.93038752,-93.4073631,180
54.93038752,-92.50904782,170
54.93038752,-91.61073253,135
54.93038752,-90.71241725,115
54.93038752,-89.81410196,114
54.93038752,-88.91578668,107
54.93038752,-88.01747139,98
54.93038752,-87.11915611,118
54.93038752,-86.22084083,91
54.93038752,-85.32252554,58
54.93038752,-84.42421026,47
54.93038752,-83.52589497,28
54.93038752,-82.62757969,12
54.93038752,-78.13600327,65
54.93038752,-77.23768799,179
54.93038752,-76.3393727,242
54.93038752,-75.44105742,337
54.93038752,-74.54274213,344
54.93038752,-73.64442685,390
54.93038752,-72.74611156,395
54.93038752,-71.84779628,420
54.93038752,-70.949481,546
54.93038752,-70.05116571,490
54.93038752,-69.15285043,550
54.93038752,-68.25453514,549
54.93038752,-67.35621986,683
54.93038752,-66.45790458,483
54.93038752,-65.55958929,504
54.93038752,-64.66127401,499
54.93038752,-63.76295872,518
54.93038752,-62.86464344,583
54.93038752,-61.96632816,432
54.93038752,-61.06801287,258
54.93038752,-60.16969759,206
54.93038752,-59.2713823,303
54.41092262,-130.2382897,412
54.41092262,-129.3399745,1200
54.41092262,-128.4416592,491
54.41092262,-127.5433439,1584
54.41092262,-126.6450286,646
54.41092262,-125.7467133,1052
54.41092262,-124.848398,1215
54.41092262,-123.9500828,1057
54.41092262,-123.0517675,763
54.41092262,-122.1534522,871
54.41092262,-121.2551369,1103
54.41092262,-120.3568216,1462
54.41092262,-119.4585063,1409
54.41092262,-118.5601911,830
54.41092262,-117.6618758,889
54.41092262,-116.7635605,812
54.41092262,-115.8652452,1035
54.41092262,-114.9669299,727
54.41092262,-114.0686146,624
54.41092262,-113.1702994,681
54.41092262,-112.2719841,693
54.41092262,-111.3736688,601
54.41092262,-110.4753535,544
54.41092262,-109.5770382,518
54.41092262,-108.6787229,478
54.41092262,-107.7804076,467
54.41092262,-106.8820924,518
54.41092262,-105.9837771,631
54.41092262,-105.0854618,503
54.41092262,-104.1871465,434
54.41092262,-103.2888312,376
54.41092262,-102.3905159,302
54.41092262,-101.4922007,287
54.41092262,-100.5938854,278
54.41092262,-99.69557009,271
54.41092262,-98.7972548,209
54.41092262,-97.89893952,233
54.41092262,-97.00062424,229
54.41092262,-96.10230895,236
54.41092262,-95.20399367,220
54.41092262,-94.30567838,213
54.41092262,-93.4073631,191
54.41092262,-92.50904782,207
54.41092262,-91.61073253,219
54.41092262,-90.71241725,189
54.41092262,-89.81410196,164
54.41092262,-88.91578668,141
54.41092262,-88.01747139,155
54.41092262,-87.11915611,97
54.41092262,-86.22084083,114
54.41092262,-85.32252554,118
54.41092262,-84.42421026,133
54.41092262,-83.52589497,84
54.41092262,-82.62757969,13
54.41092262,-79.03431855,26
54.41092262,-78.13600327,156
54.41092262,-77.23768799,190
54.41092262,-76.3393727,234
54.41092262,-75.44105742,238
54.41092262,-74.54274213,382
54.41092262,-73.64442685,433
54.41092262,-72.74611156,452
54.41092262,-71.84779628,432
54.41092262,-70.949481,606
54.41092262,-70.05116571,531
54.41092262,-69.15285043,537
54.41092262,-68.25453514,573
54.41092262,-67.35621986,585
54.41092262,-66.45790458,473
54.41092262,-65.55958929,483
54.41092262,-64.66127401,486
54.41092262,-63.76295872,504
54.41092262,-62.86464344,410
54.41092262,-61.96632816,228
54.41092262,-61.06801287,316
54.41092262,-60.16969759,333
54.41092262,-59.2713823,309
54.41092262,-58.37306702,238
53.88479228,-132.9332356,185
53.88479228,-132.0349203,75
53.88479228,-130.2382897,145
53.88479228,-129.3399745,330
53.88479228,-128.4416592,321
53.88479228,-127.5433439,1810
53.88479228,-126.6450286,1322
53.88479228,-125.7467133,902
53.88479228,-124.848398,1057
53.88479228,-123.9500828,796
53.88479228,-123.0517675,722
53.88479228,-122.1534522,745
53.88479228,-121.2551369,1119
53.88479228,-120.3568216,1433
53.88479228,-119.4585063,1906
53.88479228,-118.5601911,1296
53.88479228,-117.6618758,1266
53.88479228,-116.7635605,1331
53.88479228,-115.8652452,771
53.88479228,-114.9669299,701
53.88479228,-114.0686146,725
53.88479228,-113.1702994,641
53.88479228,-112.2719841,625
53.88479228,-111.3736688,669
53.88479228,-110.4753535,616
53.88479228,-109.5770382,627
53.88479228,-108.6787229,695
53.88479228,-107.7804076,567
53.88479228,-106.8820924,496
53.88479228,-105.9837771,569
53.88479228,-105.0854618,558
53.88479228,-104.1871465,396
53.88479228,-103.2888312,291
53.88479228,-102.3905159,266
53.88479228,-101.4922007,258
53.88479228,-100.5938854,258
53.88479228,-99.69557009,261
53.88479228,-98.7972548,218
53.88479228,-97.89893952,219
53.88479228,-97.00062424,240
53.88479228,-96.10230895,249
53.88479228,-95.20399367,260
53.88479228,-94.30567838,267
53.88479228,-93.4073631,278
53.88479228,-92.50904782,237
53.88479228,-91.61073253,262
53.88479228,-90.71241725,235
53.88479228,-89.81410196,226
53.88479228,-88.91578668,187
53.88479228,-88.01747139,141
53.88479228,-87.11915611,114
53.88479228,-86.22084083,124
53.88479228,-85.32252554,101
53.88479228,-84.42421026,108
53.88479228,-83.52589497,86
53.88479228,-82.62757969,27
53.88479228,-79.03431855,14
53.88479228,-78.13600327,135
53.88479228,-77.23768799,229
53.88479228,-76.3393727,190
53.88479228,-75.44105742,252
53.88479228,-74.54274213,252
53.88479228,-73.64442685,308
53.88479228,-72.74611156,425
53.88479228,-71.84779628,461
53.88479228,-70.949481,544
53.88479228,-70.05116571,603
53.88479228,-69.15285043,561
53.88479228,-68.25453514,660
53.88479228,-67.35621986,594
53.88479228,-66.45790458,485
53.88479228,-65.55958929,518
53.88479228,-64.66127401,472
53.88479228,-63.76295872,494
53.88479228,-62.86464344,518
53.88479228,-61.96632816,714
53.88479228,-61.06801287,302
53.88479228,-60.16969759,222
53.88479228,-58.37306702,135
53.88479228,-57.47475173,117
53.35195592,-132.0349203,279
53.35195592,-128.4416592,1062
53.35195592,-127.5433439,1362
53.35195592,-126.6450286,1136
53.35195592,-125.7467133,855
53.35195592,-124.848398,912
53.35195592,-123.9500828,886
53.35195592,-123.0517675,747
53.35195592,-122.1534522,1319
53.35195592,-121.2551369,1149
53.35195592,-120.3568216,1002
53.35195592,-119.4585063,2121
53.35195592,-118.5601911,1675
53.35195592,-117.6618758,1035
53.35195592,-116.7635605,1002
53.35195592,-115.8652452,974
53.35195592,-114.9669299,812
53.35195592,-114.0686146,646
53.35195592,-113.1702994,758
53.35195592,-112.2719841,678
53.35195592,-111.3736688,670
53.35195592,-110.4753535,632
53.35195592,-109.5770382,580
53.35195592,-108.6787229,617
53.35195592,-107.7804076,676
53.35195592,-106.8820924,514
53.35195592,-105.9837771,482
53.35195592,-105.0854618,458
53.35195592,-104.1871465,418
53.35195592,-103.2888312,326
53.35195592,-102.3905159,756
53.35195592,-101.4922007,286
53.35195592,-100.5938854,256
53.35195592,-99.69557009,266
53.35195592,-98.7972548,217
53.35195592,-97.89893952,217
53.35195592,-97.00062424,244
53.35195592,-96.10230895,289
53.35195592,-95.20399367,309
53.35195592,-94.30567838,297
53.35195592,-93.4073631,321
53.35195592,-92.50904782,305
53.35195592,-91.61073253,299
53.35195592,-90.71241725,266
53.35195592,-89.81410196,250
53.35195592,-88.91578668,244
53.35195592,-88.01747139,200
53.35195592,-87.11915611,168
53.35195592,-86.22084083,138
53.35195592,-85.32252554,111
53.35195592,-84.42421026,105
53.35195592,-83.52589497,75
53.35195592,-82.62757969,27
53.35195592,-79.93263384,39
53.35195592,-79.03431855,1
53.35195592,-78.13600327,83
53.35195592,-77.23768799,216
53.35195592,-76.3393727,229
53.35195592,-75.44105742,313
53.35195592,-74.54274213,332
53.35195592,-73.64442685,419
53.35195592,-72.74611156,469
53.35195592,-71.84779628,467
53.35195592,-70.949481,517
53.35195592,-70.05116571,582
53.35195592,-69.15285043,581
53.35195592,-68.25453514,587
53.35195592,-67.35621986,614
53.35195592,-66.45790458,589
53.35195592,-65.55958929,549
53.35195592,-64.66127401,479
53.35195592,-63.76295872,505
53.35195592,-62.86464344,516
53.35195592,-61.96632816,404
53.35195592,-61.06801287,456
53.35195592,-60.16969759,0
53.35195592,-59.2713823,525
53.35195592,-58.37306702,428
53.35195592,-57.47475173,12
53.35195592,-56.57643645,68
52.81237473,-132.0349203,28
52.81237473,-129.3399745,45
52.81237473,-127.5433439,1210
52.81237473,-126.6450286,837
52.81237473,-125.7467133,1334
52.81237473,-124.848398,1565
52.81237473,-123.9500828,1320
52.81237473,-123.0517675,962
52.81237473,-122.1534522,748
52.81237473,-121.2551369,901
52.81237473,-120.3568216,1402
52.81237473,-119.4585063,1974
52.81237473,-118.5601911,2003
52.81237473,-117.6618758,2117
52.81237473,-116.7635605,1466
52.81237473,-115.8652452,1044
52.81237473,-114.9669299,905
52.81237473,-114.0686146,920
52.81237473,-113.1702994,806
52.81237473,-112.2719841,702
52.81237473,-111.3736688,692
52.81237473,-110.4753535,653
52.81237473,-109.5770382,667
52.81237473,-108.6787229,548
52.81237473,-107.7804076,603
52.81237473,-106.8820924,516
52.81237473,-105.9837771,500
52.81237473,-105.0854618,457
52.81237473,-104.1871465,480
52.81237473,-103.2888312,471
52.81237473,-102.3905159,365
52.81237473,-101.4922007,344
52.81237473,-100.5938854,260
52.81237473,-99.69557009,259
52.81237473,-98.7972548,217
52.81237473,-97.89893952,218
52.81237473,-97.00062424,242
52.81237473,-96.10230895,279
52.81237473,-95.20399367,320
52.81237473,-94.30567838,318
52.81237473,-93.4073631,297
52.81237473,-92.50904782,322
52.81237473,-91.61073253,303
52.81237473,-90.71241725,299
52.81237473,-89.81410196,268
52.81237473,-88.91578668,238
52.81237473,-88.01747139,227
52.81237473,-87.11915611,197
52.81237473,-86.22084083,161
52.81237473,-85.32252554,141
52.81237473,-84.42421026,101
52.81237473,-83.52589497,67
52.81237473,-82.62757969,19
52.81237473,-80.83094912,15
52.81237473,-78.13600327,93
52.81237473,-77.23768799,214
52.81237473,-76.3393727,265
52.81237473,-75.44105742,284
52.81237473,-74.54274213,348
52.81237473,-73.64442685,380
52.81237473,-72.74611156,497
52.81237473,-71.84779628,528
52.81237473,-70.949481,539
52.81237473,-70.05116571,589
52.81237473,-69.15285043,632
52.81237473,-68.25453514,685
52.81237473,-67.35621986,643
52.81237473,-66.45790458,527
52.81237473,-65.55958929,554
52.81237473,-64.66127401,503
52.81237473,-63.76295872,620
52.81237473,-62.86464344,473
52.81237473,-61.96632816,381
52.81237473,-61.06801287,466
52.81237473,-60.16969759,222
52.81237473,-59.2713823,358
52.81237473,-58.37306702,361
52.81237473,-57.47475173,358
52.81237473,-56.57643645,132
52.2660118,-131.136605,181
52.2660118,-127.5433439,765
52.2660118,-126.6450286,841
52.2660118,-125.7467133,601
52.2660118,-124.848398,1481
52.2660118,-123.9500828,1063
52.2660118,-123.0517675,1232
52.2660118,-122.1534522,919
52.2660118,-121.2551369,961
52.2660118,-120.3568216,1500
52.2660118,-119.4585063,2235
52.2660118,-118.5601911,1075
52.2660118,-117.6618758,2231
52.2660118,-116.7635605,2717
52.2660118,-115.8652452,1392
52.2660118,-114.9669299,1020
52.2660118,-114.0686146,946
52.2660118,-113.1702994,854
52.2660118,-112.2719841,820
52.2660118,-111.3736688,754
52.2660118,-110.4753535,689
52.2660118,-109.5770382,723
52.2660118,-108.6787229,669
52.2660118,-107.7804076,687
52.2660118,-106.8820924,509
52.2660118,-105.9837771,578
52.2660118,-105.0854618,552
52.2660118,-104.1871465,563
52.2660118,-103.2888312,641
52.2660118,-102.3905159,570
52.2660118,-101.4922007,493
52.2660118,-100.5938854,300
52.2660118,-99.69557009,255
52.2660118,-98.7972548,245
52.2660118,-97.89893952,217
52.2660118,-97.00062424,217
52.2660118,-96.10230895,280
52.2660118,-95.20399367,331
52.2660118,-94.30567838,349
52.2660118,-93.4073631,374
52.2660118,-92.50904782,386
52.2660118,-91.61073253,396
52.2660118,-90.71241725,351
52.2660118,-89.81410196,312
52.2660118,-88.91578668,272
52.2660118,-88.01747139,241
52.2660118,-87.11915611,234
52.2660118,-86.22084083,182
52.2660118,-85.32252554,170
52.2660118,-84.42421026,138
52.2660118,-83.52589497,66
52.2660118,-82.62757969,47
52.2660118,-81.72926441,11
52.2660118,-78.13600327,37
52.2660118,-77.23768799,209
52.2660118,-76.3393727,230
52.2660118,-75.44105742,318
52.2660118,-74.54274213,383
52.2660118,-73.64442685,414
52.2660118,-72.74611156,522
52.2660118,-71.84779628,684
52.2660118,-70.949481,754
52.2660118,-70.05116571,669
52.2660118,-69.15285043,607
52.2660118,-68.25453514,638
52.2660118,-67.35621986,628
52.2660118,-66.45790458,665
52.2660118,-65.55958929,746
52.2660118,-64.66127401,556
52.2660118,-63.76295872,472
52.2660118,-62.86464344,552
52.2660118,-61.96632816,420
52.2660118,-61.06801287,465
52.2660118,-60.16969759,471
52.2660118,-59.2713823,439
52.2660118,-58.37306702,364
52.2660118,-57.47475173,370
52.2660118,-56.57643645,291
51.71283219,-127.5433439,162
51.71283219,-126.6450286,518
51.71283219,-125.7467133,1768
51.71283219,-124.848398,1098
51.71283219,-123.9500828,1341
51.71283219,-123.0517675,1126
51.71283219,-122.1534522,1264
51.71283219,-121.2551369,978
51.71283219,-120.3568216,1139
51.71283219,-119.4585063,1294
51.71283219,-118.5601911,1177
51.71283219,-117.6618758,753
51.71283219,-116.7635605,2060
51.71283219,-115.8652452,2214
51.71283219,-114.9669299,1377
51.71283219,-114.0686146,1028
51.71283219,-113.1702994,855
51.71283219,-112.2719841,843
51.71283219,-111.3736688,765
51.71283219,-110.4753535,714
51.71283219,-109.5770382,716
51.71283219,-108.6787229,636
51.71283219,-107.7804076,591
51.71283219,-106.8820924,525
51.71283219,-105.9837771,605
51.71283219,-105.0854618,530
51.71283219,-104.1871465,607
51.71283219,-103.2888312,532
51.71283219,-102.3905159,492
51.71283219,-101.4922007,636
51.71283219,-100.5938854,409
51.71283219,-99.69557009,252
51.71283219,-98.7972548,252
51.71283219,-97.89893952,241
51.71283219,-97.00062424,218
51.71283219,-96.10230895,261
51.71283219,-95.20399367,310
51.71283219,-94.30567838,387
51.71283219,-93.4073631,406
51.71283219,-92.50904782,405
51.71283219,-91.61073253,401
51.71283219,-90.71241725,381
51.71283219,-89.81410196,338
51.71283219,-88.91578668,359
51.71283219,-88.01747139,264
51.71283219,-87.11915611,259
51.71283219,-86.22084083,173
51.71283219,-85.32252554,159
51.71283219,-84.42421026,129
51.71283219,-83.52589497,77
51.71283219,-82.62757969,60
51.71283219,-81.72926441,57
51.71283219,-80.83094912,18
51.71283219,-78.13600327,100
51.71283219,-77.23768799,204
51.71283219,-76.3393727,317
51.71283219,-75.44105742,295
51.71283219,-74.54274213,376
51.71283219,-73.64442685,349
51.71283219,-72.74611156,697
51.71283219,-71.84779628,498
51.71283219,-70.949481,605
51.71283219,-70.05116571,528
51.71283219,-69.15285043,553
51.71283219,-68.25453514,456
51.71283219,-67.35621986,955
51.71283219,-66.45790458,592
51.71283219,-65.55958929,628
51.71283219,-64.66127401,606
51.71283219,-63.76295872,573
51.71283219,-62.86464344,569
51.71283219,-61.96632816,471
51.71283219,-61.06801287,480
51.71283219,-60.16969759,366
51.71283219,-59.2713823,380
51.71283219,-58.37306702,161
51.71283219,-57.47475173,384
51.71283219,-56.57643645,119
51.15280306,-127.5433439,471
51.15280306,-126.6450286,596
51.15280306,-125.7467133,1242
51.15280306,-124.848398,2076
51.15280306,-123.9500828,1483
51.15280306,-123.0517675,2232
51.15280306,-122.1534522,1343
51.15280306,-121.2551369,1175
51.15280306,-120.3568216,1453
51.15280306,-119.4585063,1127
51.15280306,-118.5601911,1199
51.15280306,-117.6618758,2289
51.15280306,-116.7635605,969
51.15280306,-115.8652452,2469
51.15280306,-114.9669299,1259
51.15280306,-114.0686146,1106
51.15280306,-113.1702994,932
51.15280306,-112.2719841,838
51.15280306,-111.3736688,749
51.15280306,-110.4753535,791
